"1516","디자인","전동기 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","227100"
"1517","아우딘퓨쳐스","기타 화학제품 제조업","227610"
"1518","현대코퍼레이션홀딩스","음ㆍ식료품 및 담배 도매업","227840"
"1519","레이","의료용 기기 제조업","228670"
"1520","지노믹트리","의료용품 및 기타 의약 관련제품 제조업","228760"
"1521","레이언스","의료용 기기 제조업","228850"
"1522","LS전선아시아","기타 금융업","229640"
"1523","에치에프알","통신 및 방송 장비 제조업","230240"
"1524","에코마케팅","광고업","230360"
"1525","솔트웍스","소프트웨어 개발 및 공급업","230980"
"1526","와이아이케이","특수 목적용 기계 제조업","232140"
"1527","JW생명과학","의약품 제조업","234080"
"1528","세원","자동차 신품 부품 제조업","234100"
"1529","에스트래픽","컴퓨터 프로그래밍 시스템 통합 및 관리업","234300"
"1530","자이글","가정용 기기 제조업","234920"
"1531","슈프리마","통신 및 방송 장비 제조업","236200"
"1532","에스티팜","의약품 제조업","237690"
"1533","클리오","기타 화학제품 제조업","237880"
"1534","앤디포스","플라스틱제품 제조업","238090"
"1535","로고스바이오","사진장비 및 광학기기 제조업","238120"
"1536","비피도","기타 식품 제조업","238200"
"1537","줌인터넷","자료처리 호스팅 포털 및 기타 인터넷 정보매개 서비스업","239340"
"1538","원익IPS","특수 목적용 기계 제조업","240810"
"1539","두산밥캣","일반 목적용 기계 제조업","241560"
"1540","화승엔터프라이즈","신발 및 신발 부분품 제조업","241590"
"1541","유니테크노","자동차 신품 부품 제조업","241690"
"1542","코스메카코리아","기타 화학제품 제조업","241710"
"1543","메카로","기타 화학제품 제조업","241770"
"1544","오션브릿지","특수 목적용 기계 제조업","241790"
"1545","나무기술","소프트웨어 개발 및 공급업","242040"
"1546","휴온스","의약품 제조업","243070"
"1547","신흥에스이씨","일차전지 및 축전지 제조업","243840"
"1548","올리패스","기초 의약물질 및 생물학적 제제 제조업","244460"
"1549","EDGC","자연과학 및 공학 연구개발업","245620"
"1550","아스타","의료용품 및 기타 의약 관련제품 제조업","246720"
"1551","이노테라피","자연과학 및 공학 연구개발업","246960"
"1552","샘표식품","기타 식품 제조업","248170"
"1553","일동제약","의약품 제조업","249420"
"1554","보라티알","음ㆍ식료품 및 담배 도매업","250000"
"1555","모비스","컴퓨터 프로그래밍 시스템 통합 및 관리업","250060"
"1556","예선테크","플라스틱제품 제조업","250930"
"1557","넷마블","소프트웨어 개발 및 공급업","251270"
"1558","와이엠티","기초 화학물질 제조업","251370"
"1559","브이원텍","특수 목적용 기계 제조업","251630"
"1560","펌텍코리아","플라스틱제품 제조업","251970"
"1561","스튜디오드래곤","영화 비디오물 방송프로그램 제작 및 배급업","253450"
"1562","네오셈","측정 시험 항해 제어 및 기타 정밀기기 제조업 광학기기 제외","253590"
"1563","수젠텍","의료용품 및 기타 의약 관련제품 제조업","253840"
"1564","SG","기타 비금속 광물제품 제조업","255220"
"1565","야스","특수 목적용 기계 제조업","255440"
"1566","포인트엔지니어링","기타 금속 가공제품 제조업","256630"
"1567","케이피에스","특수 목적용 기계 제조업","256940"
"1568","명성티엔에스","특수 목적용 기계 제조업","257370"
"1569","이더블유케이","구조용 금속제품 탱크 및 증기발생기 제조업","258610"
"1570","세종메디칼","의료용 기기 제조업","258830"
"1571","엠플러스","특수 목적용 기계 제조업","259630"
"1572","씨티케이코스메틱스","기타 화학제품 제조업","260930"
"1573","디케이앤디","플라스틱제품 제조업","263020"
"1574","유틸렉스","기초 의약물질 및 생물학적 제제 제조업","263050"
"1575","덕우전자","전자부품 제조업","263600"
"1576","디알젬","의료용 기기 제조업","263690"
"1577","케어랩스","소프트웨어 개발 및 공급업","263700"
"1578","디앤씨미디어","서적 잡지 및 기타 인쇄물 출판업","263720"
"1579","펄어비스","소프트웨어 개발 및 공급업","263750"
"1580","상신전자","전자부품 제조업","263810"
"1581","지니언스","소프트웨어 개발 및 공급업","263860"
"1582","블러썸엠앤씨","그 외 기타 제품 제조업","263920"
"1583","AP시스템","특수 목적용 기계 제조업","265520"
"1584","영화테크","자동차 신품 부품 제조업","265560"
"1585","현대중공업지주","석유 정제품 제조업","267250"
"1586","현대일렉트릭","전동기 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","267260"
"1587","현대건설기계","일반 목적용 기계 제조업","267270"
"1588","경동도시가스","연료용 가스 제조 및 배관공급업","267290"
"1589","배럴","봉제의복 제조업","267790"
"1590","아시아나IDT","컴퓨터 프로그래밍 시스템 통합 및 관리업","267850"
"1591","매일유업","낙농제품 및 식용빙과류 제조업","267980"
"1592","미원에스씨","기초 화학물질 제조업","268280"
"1593","시스웍","측정 시험 항해 제어 및 기타 정밀기기 제조업 광학기기 제외","269620"
"1594","뉴트리","기타 식품 제조업","270870"
"1595","오리온","기타 식품 제조업","271560"
"1596","이녹스첨단소재","전자부품 제조업","272290"
"1597","린드먼아시아","신탁업 및 집합투자업","277070"
"1598","인산가","기타 식품 제조업","277410"
"1599","천보","기초 화학물질 제조업","278280"
"1600","롯데제과","기타 식품 제조업","280360"
"1601","BGF리테일","종합 소매업","282330"
"1602","코윈테크","특수 목적용 기계 제조업","282880"
"1603","쿠쿠홈시스","개인 및 가정용품 임대업","284740"
"1604","SK케미칼","합성고무 및 플라스틱 물질 제조업","285130"
"1605","노바텍","그 외 기타 제품 제조업","285490"
"1606","나노브릭","기초 화학물질 제조업","286750"
"1607","롯데정보통신","컴퓨터 프로그래밍 시스템 통합 및 관리업","286940"
"1608","대유에이피","자동차 신품 부품 제조업","290120"
"1609","휴네시온","소프트웨어 개발 및 공급업","290270"
"1610","디케이티","전자부품 제조업","290550"
"1611","엘앤씨바이오","의약품 제조업","290650"
"1612","네오펙트","의료용 기기 제조업","290660"
"1613","푸드나무","무점포 소매업","290720"
"1614","액트로","전자부품 제조업","290740"
"1615","HDC현대산업개발","건물 건설업","294870"
"1616","효성화학","기초 화학물질 제조업","298000"
"1617","효성티앤씨","화학섬유 제조업","298020"
"1618","효성중공업","전동기 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","298040"
"1619","효성첨단소재","화학섬유 제조업","298050"
"1620","위지윅스튜디오","영화 비디오물 방송프로그램 제작 및 배급업","299900"
"1621","베스파","소프트웨어 개발 및 공급업","299910"
"1622","플리토","자료처리 호스팅 포털 및 기타 인터넷 정보매개 서비스업","300080"
"1623","이노메트리","특수 목적용 기계 제조업","302430"
"1624","현대오토에버","소프트웨어 개발 및 공급업","307950"
"1625","까스텔바작","섬유 의복 신발 및 가죽제품 소매업","308100"
"1626","네오크레마","기타 식품 제조업","311390"
"1627","슈프리마아이디","전자부품 제조업","317770"
"1628","에스피시스템스","특수 목적용 기계 제조업","317830"
"1629","대모","특수 목적용 기계 제조업","317850"
"1630","피에스케이","특수 목적용 기계 제조업","319660"
"1631","차이나그레이트","기타 금융업","900040"
"1632","글로벌에스엠","기타 금융업","900070"
"1633","에스앤씨엔진그룹","기타 금융업","900080"
"1634","뉴프라이드","자동차 부품 및 내장품 판매업","900100"
"1635","이스트아시아홀딩스","기타 금융업","900110"
"1636","엘브이엠씨","자동차 판매업","900140"
"1637","크리스탈신소재","기타 금융업","900250"
"1638","로스웰","기타 금융업","900260"
"1639","헝셩그룹","기타 금융업","900270"
"1640","골든센츄리","기타 금융업","900280"
"1641","오가닉티코스메틱","기타 금융업","900300"
"1642","컬러레이","회사 본부 및 경영 컨설팅 서비스업","900310"
"1643","윙입푸드","기타 금융업","900340"
"1644","SBI핀테크솔루션즈","소프트웨어 개발 및 공급업","950110"
"1645","엑세스바이오","의료용품 및 기타 의약 관련제품 제조업","950130"
"1646","잉글우드랩","기타 화학제품 제조업","950140"
"1647","JTC","종합 소매업","950170"
