1288,초록뱀,[047820],코스닥시장상장법인,591,72600814711,72050736641,30345372949,41879192500,1.27E+11,1.99E+11
1289,칩스앤미디어,[094360],코스닥시장상장법인,582,3824838293,2920801528,26422982912,3851313500,30512352897,34337191190
1290,카리스국보,[001140],유가증권시장상장법인,493,98638525754,86309311004,85854315885,11983252500,31282717992,1.30E+11
1291,카스,[016920],코스닥시장상장법인,465,85927879811,66477567158,74692221049,10737056000,43479926278,1.29E+11
1292,카카오,[035720],유가증권시장상장법인,631,2.90E+12,2.41E+12,3.15E+12,41984973000,5.88E+12,8.79E+12
1293,카페24,[042000],코스닥시장상장법인,631,64765315569,45523441157,92085123317,4715298500,1.51E+11,2.15E+11
1294,캐스텍코리아,[071850],코스닥시장상장법인,303,1.69E+11,1.40E+11,1.23E+11,8284594000,1.30E+11,2.99E+11
1295,캔서롭,[180400],코스닥시장상장법인,729,6250047946,1762021459,8039881273,11065216000,36725375324,42975423270
1296,캠시스,[050110],코스닥시장상장법인,262,1.95E+11,1.63E+11,1.95E+11,30683267500,1.43E+11,3.38E+11
1297,컨버즈,[109070],유가증권시장상장법인,172,45497805353,43764033160,22449851431,9836756500,2718071787,48215877140
1298,컬러레이,[900310],코스닥시장상장법인,715,69924493,69799086,734742431,336160634,934786769,1004711262
1299,컴투스,[078340],코스닥시장상장법인,582,66905114459,62475463457,7.72E+11,6433210000,9.15E+11,9.81E+11
1300,케어랩스,[263700],코스닥시장상장법인,582,58058952738,10929535062,46543277374,3212637500,68450109491,1.27E+11
1301,케어젠,[214370],코스닥시장상장법인,211,10363480864,6595031347,2.04E+11,5371500000,2.40E+11,2.50E+11
1302,케이디켐,[221980],코스닥시장상장법인,204,6385055288,4299240245,38130206806,2017400000,75802842872,82187898160
1303,케이맥,[043290],코스닥시장상장법인,292,38647006415,28554618307,60905717507,3570765500,47951079798,86598086213
1304,케이비아이동국실업,[001620],유가증권시장상장법인,303,3.85E+11,3.49E+11,2.04E+11,33021036000,1.82E+11,5.67E+11
1305,케이사인,[192250],코스닥시장상장법인,582,8614587047,8570339416,42898411879,6467125700,53476041234,62090628281
1306,케이씨,[029460],유가증권시장상장법인,272,1.37E+11,77367286936,2.91E+11,6777022000,4.71E+11,6.09E+11
1307,케이씨씨,[002380],유가증권시장상장법인,204,3.62E+12,2.06E+12,2.51E+12,56434870000,0,9.11E+12
1308,케이씨티시,[009070],유가증권시장상장법인,493,2.06E+11,1.19E+11,96468249801,1.50E+10,1.97E+11,4.03E+11
1309,케이씨피드,[025880],코스닥시장상장법인,108,48930122973,33131915090,54622369745,8357929000,59313024885,1.08E+11
1310,케이아이엔엑스,[093320],코스닥시장상장법인,631,21648211069,13239969954,51381037112,2.44E+09,79703710605,1.01E+11
1311,케이알피앤이,[060900],코스닥시장상장법인,192,38813800586,6584590250,15732980433,9417920600,10351715709,49165516295
1312,케이엔더블유,[105330],코스닥시장상장법인,262,40731309960,34355476699,49956482766,2830673500,38896225720,79627535680
1313,케이엘넷,[039420],코스닥시장상장법인,612,11695678101,5397732954,15267120217,12077365000,36138102463,47833780564
1314,케이엠,[083550],코스닥시장상장법인,139,48569423304,38940625711,74063063415,5071085000,83472242006,1.32E+11
1315,케이엠더블유,[032500],코스닥시장상장법인,264,3.86E+11,3.62E+11,5.07E+11,19877175000,2.31E+11,6.17E+11
1316,케이티,[030200],유가증권시장상장법인,612,1.84E+13,9.97E+12,1.17E+13,1.56E+12,1.52E+13,3.37E+13
1317,케이티스카이라이프,[053210],유가증권시장상장법인,602,1.36E+11,1.15E+11,3.45E+11,1.20E+11,6.90E+11,8.26E+11
1318,케이티앤지,[033780],유가증권시장상장법인,120,2.07E+12,1.61E+12,6.44E+12,9.55E+11,8.56E+12,1.06E+13
1319,케이프,[064820],코스닥시장상장법인,311,2.67E+12,31516688658,34153116458,12764286500,1.87E+11,2.85E+12
1320,케이피에스,[256940],코스닥시장상장법인,292,9221573339,8955414062,27417565705,2139500000,31542927417,40764500756
1321,케이피에프,[024880],코스닥시장상장법인,259,2.56E+11,2.03E+11,2.78E+11,8713828000,1.63E+11,4.19E+11
1322,케이피엠테크,[042040],코스닥시장상장법인,204,61689766924,45822157695,60695471322,9393450600,1.20E+11,1.82E+11
1323,켐트로닉스,[089010],코스닥시장상장법인,204,2.08E+11,1.71E+11,1.60E+11,6952641000,97308462211,3.05E+11
1324,코나아이,[052400],코스닥시장상장법인,582,2.47E+11,2.47E+11,3.03E+11,7779559000,1.03E+11,3.50E+11
1325,코너스톤네트웍스,[033110],코스닥시장상장법인,272,31018822015,24960243590,49305432259,62586195500,49216724262,80235546277
1326,코다코,[046070],코스닥시장상장법인,303,3.00E+11,2.19E+11,1.01E+11,19532128000,85310683582,3.85E+11
1327,코데즈컴바인,[047770],코스닥시장상장법인,141,29841954424,14698718208,14608891349,18921301000,40322339039,70164293463
1328,코드네이처,[078940],코스닥시장상장법인,423,21428707198,20103609006,19521377298,14881403500,20354626362,41783333560
1329,코디,[080530],코스닥시장상장법인,204,50186290083,26060862075,19633839911,5931065000,28478006257,78664296340
1330,코디엠,[224060],코스닥시장상장법인,292,40131857805,38152913172,37217148466,14613679500,67946951920,1.08E+11
1331,코렌,[078650],코스닥시장상장법인,273,45193320317,37005355592,24886434576,20450896500,54239626177,99432946494
1332,코렌텍,[104540],코스닥시장상장법인,271,33213909700,22220879689,35922963158,5293670500,32746346602,65960256302
1333,코리아나,[027050],코스닥시장상장법인,204,40126065037,21956318923,36955229265,2.00E+10,78950325935,1.19E+11
1334,코리아써키트,[007810],유가증권시장상장법인,262,83357099963,55936097846,2.26E+11,13684570000,3.98E+11,4.81E+11
1335,코리아에스이,[101670],코스닥시장상장법인,251,4044644654,2667728863,20872085777,3.78E+09,32447164225,36491808879
1336,코리아에프티,[123410],코스닥시장상장법인,303,1.99E+11,1.54E+11,1.48E+11,2784106400,1.27E+11,3.26E+11
1337,코맥스,[036690],코스닥시장상장법인,264,46097647641,41059176424,78711112419,7280666500,67764048460,1.14E+11
1338,코메론,[049430],코스닥시장상장법인,272,15164061694,9172983976,1.05E+11,4.52E+09,1.39E+11,1.55E+11
1339,코미코,[183300],코스닥시장상장법인,292,1.50E+11,56790170737,1.02E+11,4387500000,1.18E+11,2.69E+11
1340,코미팜,[041960],코스닥시장상장법인,212,48675637907,31810002507,49835903476,6392437500,98330828575,1.47E+11
1341,코센,[009730],코스닥시장상장법인,241,69304180666,66119480857,34858007257,35140372000,47498854505,1.17E+11
1342,코스맥스,[192820],유가증권시장상장법인,204,8.81E+11,7.18E+11,6.37E+11,5024754500,0,1.20E+12
1343,코스맥스비티아이,[044820],유가증권시장상장법인,649,5.46E+11,4.19E+11,2.57E+11,4801960500,3.56E+11,9.02E+11
1344,코스맥스엔비티,[222040],코스닥시장상장법인,107,2.10E+11,1.50E+11,1.18E+11,1.03E+10,83514529487,2.94E+11
1345,코스메카코리아,[241710],코스닥시장상장법인,204,1.64E+11,96839345259,1.27E+11,5.34E+09,1.76E+11,3.40E+11
1346,코스모화학,[005420],유가증권시장상장법인,204,3.18E+11,1.96E+11,1.02E+11,80554125000,1.50E+11,4.68E+11
1347,코스온,[069110],코스닥시장상장법인,204,1.20E+11,83469891830,1.04E+11,11104396500,0,2.30E+11
1348,코아스,[071950],유가증권시장상장법인,320,46338832590,42352194898,31192783148,15453605000,24903963565,71242796155
1349,코아스템,[166480],코스닥시장상장법인,212,12036313242,6183502085,41829557326,7858720000,76227903433,88264216675
1350,코아시아,[045970],코스닥시장상장법인,739,2.17E+11,1.75E+11,1.61E+11,12634357000,1.41E+11,3.58E+11
1351,코오롱,[002020],유가증권시장상장법인,649,2.96E+12,1.98E+12,1.37E+12,68514080000,7.62E+11,3.72E+12
1352,코오롱글로벌,[003070],유가증권시장상장법인,412,1.81E+12,1.22E+12,1.05E+12,1.28E+11,4.70E+11,2.28E+12
1353,코오롱인더,[120110],유가증권시장상장법인,205,3.28E+12,2.30E+12,2.00E+12,1.49E+11,2.15E+12,5.43E+12
1354,코오롱플라스틱,[138490],유가증권시장상장법인,202,1.50E+11,98126699546,1.29E+11,3.80E+10,1.98E+11,3.47E+11
1355,코웰패션,[033290],코스닥시장상장법인,474,1.08E+11,1.00E+11,1.89E+11,46532198500,2.45E+11,3.52E+11
1356,코위버,[056360],코스닥시장상장법인,264,38770063117,34869354343,79105940082,4898400000,1.12E+11,1.50E+11
1357,코윈테크,[282880],코스닥시장상장법인,292,16923713303,16706510770,75463809463,4558823500,1.06E+11,1.23E+11
1358,코이즈,[121850],코스닥시장상장법인,222,29877970581,24416788586,25269159198,7705758500,19010659589,48888630170
1359,코콤,[015710],코스닥시장상장법인,264,26355904767,18713115519,68512888536,8765250000,1.16E+11,1.42E+11
1360,코텍,[052330],코스닥시장상장법인,265,36806351971,32274301290,2.57E+11,7787276000,3.16E+11,3.53E+11
1361,코프라,[126600],코스닥시장상장법인,202,47340352387,46078201290,1.17E+11,10557817000,1.09E+11,1.56E+11
1362,콜마비앤에이치,[200130],코스닥시장상장법인,211,1.13E+11,1.02E+11,1.89E+11,14771779000,2.44E+11,3.56E+11
1363,쿠쿠홀딩스,[192400],유가증권시장상장법인,649,1.43E+11,94723960865,2.66E+11,3556218500,6.56E+11,7.99E+11
1364,쿠쿠홈시스,[284740],유가증권시장상장법인,762,1.71E+11,1.42E+11,2.29E+11,2243733000,4.41E+11,6.12E+11
1365,큐로컴,[040350],코스닥시장상장법인,620,44289468946,37000523405,5366408779,54829840500,51589947113,95879416059
1366,큐로홀딩스,[051780],코스닥시장상장법인,591,35325754703,25317922778,21502276822,31708106500,24334213658,59659968361
1367,큐브엔터,[182360],코스닥시장상장법인,592,13289864825,11531989575,18054905279,2657376700,17156776925,30446641750
1368,큐에스아이,[066310],코스닥시장상장법인,261,3439410742,2442193920,23943981154,4139115000,52397953151,55837363893
1369,크라운해태홀딩스,[005740],유가증권시장상장법인,649,7.76E+11,4.74E+11,2.53E+11,7724036500,4.99E+11,1.28E+12
1370,크로바하이텍,[043590],코스닥시장상장법인,261,24978634935,22565407409,14234974631,1.17E+10,16093592223,41072227158
1371,크루셜텍,[114120],코스닥시장상장법인,262,62718835397,50477016751,79577580765,65767892500,79313837516,1.42E+11
1372,크리스에프앤씨,[110790],코스닥시장상장법인,141,67103810428,64052136877,1.81E+11,11715480000,2.08E+11,2.75E+11
1373,크리스탈,[083790],코스닥시장상장법인,701,1.24E+11,53068671433,1.75E+11,20921252000,1.78E+11,3.02E+11
1374,크리스탈신소재,[900250],코스닥시장상장법인,649,265117946,244893827,894016281,218898329,1580533115,1845651061
1375,크린앤사이언스,[045520],코스닥시장상장법인,291,54620352464,31120049932,48450595118,3.65E+09,42485976185,97106328649
1376,클래시스,[214150],코스닥시장상장법인,271,25328675691,25087843039,45622307191,6283011300,74797354801,1.00E+11
1377,클리오,[237880],코스닥시장상장법인,204,84965552535,68628499556,1.25E+11,8483947500,1.50E+11,2.35E+11
1378,키네마스터,[139670],코스닥시장상장법인,582,1566064134,859399196,13291631047,3508455500,12548596194,14114660328
1379,키다리스튜디오,[020120],유가증권시장상장법인,631,18521187225,7369500022,23951202845,8479633000,22272365046,40793552271
1380,키위미디어그룹,[012170],유가증권시장상장법인,591,81435538638,77583575710,47766100435,98642325000,40967902016,1.22E+11
1381,키이스트,[054780],코스닥시장상장법인,591,22231558406,16676479615,41431557153,8535683100,80622138863,1.03E+11
1382,탑엔지니어링,[065130],코스닥시장상장법인,292,2.89E+11,2.79E+11,4.12E+11,8324128500,3.78E+11,6.67E+11
1383,태경산업,[015890],유가증권시장상장법인,201,2.15E+11,1.63E+11,2.23E+11,14614375000,3.48E+11,5.63E+11
1384,태경화학,[006890],유가증권시장상장법인,201,14360144108,7556718777,25163152656,5.80E+09,1.13E+11,1.27E+11
1385,태광,[023160],코스닥시장상장법인,241,42457073643,27686864999,2.95E+11,1.33E+10,4.39E+11,4.81E+11
1386,태광산업,[003240],유가증권시장상장법인,205,8.92E+11,6.14E+11,1.98E+12,5.57E+09,3.52E+12,4.41E+12
1387,태림포장,[011280],유가증권시장상장법인,172,2.51E+11,2.18E+11,1.51E+11,35402970000,3.44E+11,5.96E+11
1388,태양,[053620],코스닥시장상장법인,259,32374116226,22838767004,71656912084,4.30E+09,1.57E+11,1.89E+11
1389,태양금속공업,[004100],유가증권시장상장법인,303,3.13E+11,2.41E+11,2.02E+11,2.00E+10,88875633577,4.02E+11
1390,태영건설,[009410],유가증권시장상장법인,412,4.08E+12,2.28E+12,3.36E+12,39478740000,1.66E+12,5.74E+12
1391,태평양물산,[007980],유가증권시장상장법인,141,5.19E+11,4.41E+11,4.02E+11,24955871000,1.69E+11,6.88E+11
1392,테고사이언스,[191420],코스닥시장상장법인,211,965666514,942914243,26473201767,4042817000,47500343835,48466010349
1393,테라셈,[182690],코스닥시장상장법인,261,15230233318,11536834262,3942503253,7199059000,2274147526,17504380844
1394,테라젠이텍스,[066700],코스닥시장상장법인,212,83619690062,52173622215,1.10E+11,15472571500,93790823603,1.77E+11
1395,테스,[095610],코스닥시장상장법인,292,16601880328,13215435116,1.57E+11,9884113000,2.11E+11,2.28E+11
1396,테이팩스,[055490],유가증권시장상장법인,222,62861920510,35971152589,60355873241,3771825000,97600540899,1.60E+11
1397,테크윙,[089030],코스닥시장상장법인,292,1.84E+11,1.07E+11,1.61E+11,9723110000,1.64E+11,3.48E+11
1398,텔레칩스,[054450],코스닥시장상장법인,261,43435457937,23122942589,78474621882,6752955500,1.04E+11,1.47E+11
1399,텔레필드,[091440],코스닥시장상장법인,264,30532311717,29374137380,38199601287,4548523500,22411626321,52943938038
1400,텔코웨어,[078000],유가증권시장상장법인,631,9078192119,5328408268,82974003122,5026353000,1.08E+11,1.17E+11
1401,텔콘RF제약,[200230],코스닥시장상장법인,264,28255815257,26358420538,36208444644,8298625600,1.56E+11,1.85E+11
1402,토니모리,[214420],유가증권시장상장법인,204,1.26E+11,60908393904,1.07E+11,3.53E+09,1.04E+11,2.30E+11
1403,토비스,[051360],코스닥시장상장법인,265,1.20E+11,1.16E+11,2.10E+11,8358529000,1.94E+11,3.13E+11
1404,톱텍,[108230],코스닥시장상장법인,292,1.08E+11,1.05E+11,3.24E+11,18534460500,3.47E+11,4.55E+11
1405,투비소프트,[079970],코스닥시장상장법인,582,40944291700,28978608375,41120851119,13242868000,61306030230,1.02E+11
1406,특수건설,[026150],코스닥시장상장법인,412,70711264871,43641751299,97049157548,7497407000,86709617247,1.57E+11
1407,티로보틱스,[117730],코스닥시장상장법인,292,38121841811,24282260946,34381836727,2789714500,29881463439,68003305250
1408,티비씨,[033830],코스닥시장상장법인,602,8465477135,7054129503,84205649909,5.00E+10,1.07E+11,1.15E+11
1409,티에스이,[131290],코스닥시장상장법인,272,51369911026,38812759536,1.17E+11,0,1.88E+11,2.39E+11
1410,티에이치엔,[019180],유가증권시장상장법인,289,1.81E+11,1.36E+11,1.31E+11,9.00E+09,56035020137,2.37E+11
1411,티엘아이,[062860],코스닥시장상장법인,261,7479190089,6291315972,29153422862,4936360000,70713300463,78192490552
1412,티웨이항공,[091810],유가증권시장상장법인,511,5.86E+11,2.33E+11,2.73E+11,23487406000,1.98E+11,7.84E+11
1413,티웨이홀딩스,[004870],유가증권시장상장법인,261,5.91E+11,2.35E+11,2.87E+11,38340427500,2.56E+11,8.47E+11
1414,티케이케미칼,[104480],코스닥시장상장법인,205,4.21E+11,3.34E+11,2.30E+11,45447717000,2.90E+11,7.11E+11
1415,티피씨글로벌,[130740],코스닥시장상장법인,303,64306582734,41461463718,57312118020,5162239500,68148464025,1.32E+11
1416,팅크웨어,[084730],코스닥시장상장법인,264,59247517320,44667110548,1.14E+11,5212841000,1.48E+11,2.07E+11
1417,파라다이스,[034230],코스닥시장상장법인,912,1.71E+12,4.91E+11,3.56E+11,47032355000,0,3.33E+12
1418,파라텍,[033540],코스닥시장상장법인,292,69603039506,50277874418,89564429194,8491845000,0,1.29E+11
1419,파루,[043200],코스닥시장상장법인,281,13157893281,11741401730,24749037198,18002035500,47163469378,60321362659
1420,파마리서치프로덕트,[214450],코스닥시장상장법인,464,38730765933,16473740908,97794259421,4777394000,2.25E+11,2.64E+11
1421,파멥신,[208340],코스닥시장상장법인,212,80554268070,77268548302,1.34E+11,3455404500,83389708265,1.64E+11
1422,파버나인,[177830],코스닥시장상장법인,262,80299307202,62396875991,37202913875,5417212000,55169150700,1.35E+11
1423,파수닷컴,[150900],코스닥시장상장법인,582,26331970170,12175482219,22629115451,4803608000,16844061882,43176032052
1424,파워넷,[037030],코스닥시장상장법인,281,60834405680,40163933864,56809810075,12009614000,50977298212,1.12E+11
1425,파워로직스,[047310],코스닥시장상장법인,281,2.33E+11,2.29E+11,2.83E+11,17442716000,2.37E+11,4.70E+11
1426,파인디앤씨,[049120],코스닥시장상장법인,262,53906670787,42987017683,31979541577,13179972000,39612295192,93518965979
1427,파인디지털,[038950],코스닥시장상장법인,264,15154075475,9746553678,72679942162,5105382500,87491111736,1.03E+11
1428,파인테크닉스,[106240],코스닥시장상장법인,264,72543649859,56852230781,62203011770,19123035000,86326397129,1.59E+11
1429,파인텍,[131760],코스닥시장상장법인,292,57170744236,47728172582,56411350644,21460680500,65865493348,1.23E+11
1430,파커스,[065690],코스닥시장상장법인,261,35923550497,23801943845,66780410656,6981754500,86521483158,1.22E+11
1431,파크시스템스,[140860],코스닥시장상장법인,272,10795694875,8811983535,41451312940,3332527500,37058456001,47854150876
1432,파트론,[091700],코스닥시장상장법인,262,2.04E+11,1.97E+11,2.95E+11,27078205000,4.09E+11,6.13E+11
1433,파티게임즈,[194510],코스닥시장상장법인,582,1.23E+11,1.21E+11,92252456760,12244175000,57315482305,1.81E+11
1434,팍스넷,[038160],코스닥시장상장법인,639,75382961538,66972968189,59814373056,5538760500,14937868264,90320829802
1435,판타지오,[032800],코스닥시장상장법인,901,10304494530,8246402719,15204639275,36351971500,30822670008,41127164538
1436,팜스코,[036580],유가증권시장상장법인,106,7.48E+11,6.73E+11,5.84E+11,18363971500,3.10E+11,1.06E+12
1437,팜스토리,[027710],코스닥시장상장법인,108,5.10E+11,4.57E+11,4.73E+11,45974044500,1.88E+11,6.98E+11
1438,팬엔터테인먼트,[068050],코스닥시장상장법인,591,24089021656,14520071045,13859396667,6871498500,46918002447,71007024103
1439,팬오션,[028670],유가증권시장상장법인,501,1.55E+12,7.43E+11,7.19E+11,5.35E+11,2.98E+12,4.53E+12
1440,펄어비스,[263750],코스닥시장상장법인,582,3.54E+11,1.66E+11,5.01E+11,6511500000,5.45E+11,8.99E+11
1441,펌텍코리아,[251970],코스닥시장상장법인,222,61493138584,45324798917,1.36E+11,6.20E+09,1.58E+11,2.19E+11
1442,페이퍼코리아,[001020],유가증권시장상장법인,171,5.72E+11,3.80E+11,3.39E+11,44961258500,25613108612,5.98E+11
1443,평화산업,[090080],유가증권시장상장법인,303,1.60E+11,1.38E+11,99547858208,27451129500,24978558847,1.85E+11
1444,평화정공,[043370],코스닥시장상장법인,303,3.31E+11,2.99E+11,4.83E+11,1.05E+10,5.80E+11,9.11E+11
1445,평화홀딩스,[010770],유가증권시장상장법인,303,4.16E+11,3.80E+11,2.38E+11,7312733000,1.16E+11,5.32E+11
1446,포비스티앤씨,[016670],코스닥시장상장법인,467,26699443945,26510267643,65244220740,20039029000,67561869630,94261313575
1447,포스링크,[056730],코스닥시장상장법인,467,38994841410,31889107371,19877708842,23081934000,24753050592,63747892002
1448,포스코,[005490],유가증권시장상장법인,241,3.15E+13,1.68E+13,3.47E+13,4.82E+11,4.81E+13,7.96E+13
1449,포스코 ICT,[022100],코스닥시장상장법인,721,2.67E+11,2.03E+11,4.02E+11,76017364500,3.63E+11,6.30E+11
1450,포스코강판,[058430],유가증권시장상장법인,241,2.84E+11,2.52E+11,3.12E+11,3.00E+10,2.26E+11,5.10E+11
1451,포스코인터내셔널,[047050],유가증권시장상장법인,461,6.77E+12,4.52E+12,5.77E+12,6.17E+11,3.07E+12,9.84E+12
1452,포스코케미칼,[003670],유가증권시장상장법인,232,3.26E+11,2.26E+11,4.19E+11,30494110000,9.92E+11,1.32E+12
1453,포시에스,[189690],코스닥시장상장법인,582,2261648740,2120991741,14267697920,3757881500,49365609162,51627257902
1454,포인트엔지니어링,[256630],코스닥시장상장법인,259,24856796490,21575337632,42460267611,5361418700,66311039046,91167835536
1455,포티스,[141020],코스닥시장상장법인,479,60066621059,58717592969,86353828705,36791623500,42091277830,1.02E+11
1456,폴루스바이오팜,[007630],유가증권시장상장법인,264,97178438403,92409272551,2741234373,19655786000,63591911508,1.61E+11
1457,푸드나무,[290720],코스닥시장상장법인,479,6324726878,5296533559,48276443233,3403017000,50128841002,56453567880
1458,푸드웰,[005670],코스닥시장상장법인,103,66495962802,55147395768,83087281571,5.00E+09,85190577647,1.52E+11
1459,푸른기술,[094940],코스닥시장상장법인,263,7502285701,3339428381,20511692151,3287101000,26632825706,34135111407
1460,풀무원,[017810],유가증권시장상장법인,107,1.04E+12,6.73E+11,4.98E+11,21062765000,4.71E+11,1.51E+12
1461,풍강,[093380],코스닥시장상장법인,259,31529085607,18709432960,33060865987,4939656500,60726628560,92255714167
1462,풍국주정,[023900],코스닥시장상장법인,111,30631130412,20754748836,60603939066,6.30E+09,1.46E+11,1.77E+11
1463,풍산,[103140],유가증권시장상장법인,242,1.30E+12,9.35E+11,1.38E+12,1.40E+11,1.40E+12,2.69E+12
1464,풍산홀딩스,[005810],유가증권시장상장법인,649,2.22E+11,1.37E+11,2.06E+11,45175835000,7.27E+11,9.49E+11
1465,퓨전,[195440],코스닥시장상장법인,582,33173574495,12308244794,25604364148,48001689500,33767157769,66940732264
1466,퓨쳐스트림네트웍스,[214270],코스닥시장상장법인,582,1.19E+11,77299871449,87685130994,9488423900,68696477343,1.88E+11
1467,퓨쳐켐,[220100],코스닥시장상장법인,212,50051578015,33185115637,34872654145,2874569500,11960326557,62011904572
1468,프럼파스트,[035200],코스닥시장상장법인,222,3424053545,3118239659,29106491445,4865295000,35134070868,38558124413
1469,프로스테믹스,[203690],코스닥시장상장법인,211,3039633332,1203220404,15553975534,4567650000,30036906402,33076539734
1470,프로텍,[053610],코스닥시장상장법인,292,26602052844,24253365634,1.44E+11,5.50E+09,2.05E+11,2.31E+11
1471,프리엠스,[053160],코스닥시장상장법인,281,2680856274,1813412132,38735947611,3.00E+09,45735084212,48415940486
1472,플랜티넷,[075130],코스닥시장상장법인,620,8408785251,7187658353,29541467489,4.48E+09,72777145889,81185931140
1473,플리토,[300080],코스닥시장상장법인,631,1306510402,795581475,26758839053,2591905500,25855834616,27162345018
1474,피앤이솔루션,[131390],코스닥시장상장법인,281,1.23E+11,1.12E+11,1.61E+11,7.14E+09,72364587864,1.96E+11
1475,피앤텔,[054340],코스닥시장상장법인,264,16678735011,15588680344,4967616280,2015519500,3619685436,20298420447
1476,피에스엠씨,[024850],코스닥시장상장법인,262,13935123862,10088720682,22666140459,20008261500,20128442869,34063566731
1477,피에스케이,[319660],코스닥시장상장법인,292,25345984590,24133477627,1.57E+11,7382510000,1.83E+11,2.09E+11
1478,피에스케이홀딩스,[031980],코스닥시장상장법인,292,22006790584,12600514089,59729225710,2783292000,91561443551,1.14E+11
1479,피에스텍,[002230],코스닥시장상장법인,272,24906745181,10907768963,1.13E+11,9834621500,1.46E+11,1.71E+11
1480,피엔티,[137400],코스닥시장상장법인,292,4.57E+11,4.47E+11,4.81E+11,8920662000,81902559748,5.39E+11
1481,필로시스헬스케어,[057880],코스닥시장상장법인,474,42443679649,42041986501,28222052989,0,46902746197,89346425846
1482,필룩스,[033180],유가증권시장상장법인,262,1.16E+11,1.08E+11,1.26E+11,39921358000,2.85E+11,4.01E+11
1483,필링크,[064800],코스닥시장상장법인,474,63764379962,59311327501,59764784604,6668008900,1.21E+11,1.85E+11
1484,필옵틱스,[161580],코스닥시장상장법인,292,1.28E+11,94844493090,86160849840,8664515500,56417779403,1.84E+11
1485,하나마이크론,[067310],코스닥시장상장법인,261,4.53E+11,2.51E+11,1.86E+11,12685316000,2.45E+11,6.97E+11
1486,하나투어,[039130],유가증권시장상장법인,752,7.48E+11,4.68E+11,4.63E+11,5808092500,2.31E+11,9.79E+11
1487,하림,[136480],코스닥시장상장법인,101,6.41E+11,5.29E+11,4.07E+11,43472969000,2.47E+11,8.88E+11
1488,하림지주,[003380],코스닥시장상장법인,649,5.55E+12,3.71E+12,3.05E+12,9358419800,3.47E+12,9.02E+12
1489,하이골드12호,[172580],유가증권시장상장법인,761,656312693,656312693,640038250,65222500000,37318570205,37974882898
1490,하이골드3호,[153360],유가증권시장상장법인,761,2552003334,2552003334,5935817534,80748950000,36642175837,39194179171
1491,하이골드8호,[159650],유가증권시장상장법인,761,9118842007,9118842007,12603365874,74529645000,32406360685,41525202692
1492,하이로닉,[149980],코스닥시장상장법인,271,4932402899,3906456817,29547821747,1409999500,42113062392,47045465291
1493,하이록코리아,[013030],코스닥시장상장법인,241,30725895689,15866511351,2.62E+11,6806616000,3.48E+11,3.78E+11
1494,하이비젼시스템,[126700],코스닥시장상장법인,273,37993981651,37366605837,1.02E+11,7471056000,1.26E+11,1.64E+11
1495,하이스틸,[071090],유가증권시장상장법인,241,1.05E+11,57327410986,84444469305,9999720000,1.30E+11,2.35E+11
1496,하이즈항공,[221840],코스닥시장상장법인,313,58964494535,17057959695,59415428361,8848083500,78379883333,1.37E+11
1497,하이트론씨스템즈,[019490],유가증권시장상장법인,265,34821158583,24148063230,42285439268,13826837500,30756027904,65577186487
1498,하이트진로,[000080],유가증권시장상장법인,111,2.31E+12,1.49E+12,8.83E+11,3.69E+11,1.10E+12,3.41E+12
1499,하이트진로홀딩스,[000140],유가증권시장상장법인,649,2.92E+12,1.78E+12,9.05E+11,1.18E+11,1.04E+12,3.97E+12
1500,한국가구,[004590],코스닥시장상장법인,464,34494269434,10963939303,38936220979,1.50E+09,1.02E+11,1.37E+11
1501,한국가스공사,[036460],유가증권시장상장법인,352,3.01E+13,7.14E+12,7.41E+12,4.62E+11,0,3.84E+13
1502,한국경제TV,[039340],코스닥시장상장법인,602,24286991857,16525397734,50525584053,1.15E+10,1.19E+11,1.43E+11
1503,한국공항,[005430],유가증권시장상장법인,529,1.37E+11,52067032537,2.21E+11,15831775000,3.30E+11,4.68E+11
1504,한국기업평가,[034950],코스닥시장상장법인,759,34706800477,27222879690,1.28E+11,24452570000,1.23E+11,1.58E+11
1505,한국단자공업,[025540],유가증권시장상장법인,281,1.78E+11,1.33E+11,4.10E+11,5207500000,7.05E+11,8.83E+11
1506,한국맥널티,[222980],코스닥시장상장법인,107,18755324329,9449520076,20498042214,2487500000,31753972094,50509296423
1507,한국석유공업,[004090],유가증권시장상장법인,239,1.64E+11,1.04E+11,1.57E+11,3.28E+09,1.50E+11,3.14E+11
1508,한국선재,[025550],코스닥시장상장법인,241,1.39E+11,95462974624,91399471618,12261127000,90849909815,2.30E+11
1509,한국수출포장공업,[002200],유가증권시장상장법인,172,60348271462,37653391869,92396080470,2.00E+10,2.43E+11,3.03E+11
1510,한국아트라스비엑스,[023890],코스닥시장상장법인,282,1.64E+11,1.50E+11,3.40E+11,9.15E+09,3.57E+11,5.20E+11
1511,한국알콜,[017890],코스닥시장상장법인,204,1.04E+11,48599207326,1.26E+11,10802880000,3.29E+11,4.33E+11
1512,한국유니온제약,[080720],코스닥시장상장법인,212,37191348695,26549040232,52276293557,2951864000,57676651644,94868000339
1513,한국전력공사,[015760],유가증권시장상장법인,351,1.24E+14,2.42E+13,2.06E+13,3.21E+12,7.00E+13,1.94E+14
1514,한국전자금융,[063570],코스닥시장상장법인,759,2.97E+11,2.21E+11,2.39E+11,17073864000,1.67E+11,4.65E+11
