"","com_code","bs_19_3","is_19_3","cf_19_3"
"996","078150","2.71944e+11_1.78617e+11_93327403607_1.50348e+11_48811653961_1.21596e+11_66219637442_54057975354","69311957759_58124525497_11187432262_2958049410_-209471179_3167520589_3145945364_47","1891125389_-6977687730_8559803894"
"997","078160","2.17039e+11_1.26939e+11_90100431769_86847986430_7699764102_1.30191e+11_17736800610_-31824172737","11144896572_3679397583_7465498989_-1492754870_-311506936_-1181247934_-1368123293_-76","6277785065_-39284853131_34385604007"
"998","078340","9.81475e+11_9.1457e+11_66905114459_7.71736e+11_26751167147_2.09739e+11_62475463457_7.59847e+11","1.16163e+11_14775115609_1.01388e+11_40933384206_10275438535_30657945671_29768520728_2689","89034030734_-59378289288_-35982628145"
"999","078350","95962094691_38154601969_57807492722_31643176848_15629529165_64318917843_32389291241_23641022994","14423492079_14367880815_55611264_700746312_423313737_277432575_854392816_29","-4345601236_-17663479390_32155904884"
"1000","078520","4.464e+11_2.62682e+11_1.83718e+11_1.88666e+11_58256173014_2.57734e+11_93305841736_1.32478e+11","94707956813_41180155878_53527800935_-6976204558_-804613504_-6171591054_-5846124665_-221","5590971933_44452608896_-24354849320"
"1001","078590","67702910577_33628762684_34074147893_41972122833_18485111506_25730787744_31544711839_-8243110120","13812734017_11016486484_2796247533_4823993748_886076524_3937917224_3937917224_75","1183568493_-16200770662_494536463"
"1002","078600","1.86163e+11_82947778375_1.03215e+11_58842831189_6843856474_1.2732e+11_58217530788_5663912372","31357084815_25080353457_6276731358_28740607_19480925_9259682_45561043_-5","-8205701382_-11189784999_11026915277"
"1003","078650","99432946494_54239626177_45193320317_24886434576_1016580267_74546511918_37005355592_-41151195268","16523140806_13190468163_3332672643_3171915392_46860253_3125055139_3587298011_76","10245165625_-24641735413_9143218191"
"1004","078860","1.46838e+11_96918488082_49919316326_14206170580_5734360339_1.32632e+11_46229496810_-29517520478","12537104604_10087811327_2449293277_2138732701_0_2138732701_2133341628_NA","7004452879_-4443397574_-1131845937"
"1005","078890","3.37152e+11_1.53529e+11_1.83623e+11_3.06827e+11_29859455119_30325044532_1.60824e+11_91248473945","1.41893e+11_1.19463e+11_22429975796_6268016178_3167484846_3100531332_3187411699_218","25140983229_-3140696689_-10437149006"
"1006","078930","2.44434e+13_1.10997e+13_1.33437e+13_3.35478e+12_9.73177e+11_2.10886e+13_4.75513e+12_1.02658e+13","NA_NA_NA_NA_NA_2.43553e+11_2.98784e+11_NA","1.37039e+12_-2.13333e+11_-8.49147e+11"
"1007","078940","41783333560_20354626362_21428707198_19521377298_4791395205_22261956262_20103609006_-78690798311","9197132667_7553893200_1643239467_-46108610_NA_-46108610_-45699890_-1","-5446370470_-509223729_10623059221"
"1008","079160","4.37936e+12_5.32243e+11_3.84712e+12_5.7464e+11_2.43646e+11_3.80472e+12_1.11423e+12_1.59706e+11","4.97469e+11_2.97622e+11_1.99847e+11_-3203913874_3922287317_-7126201191_12090087161_85","2.24253e+11_-1.71023e+11_2254199434"
"1009","079190","68054148565_34241049704_33813098861_34334441290_8764438793_33719707275_28745916735_-19473061142","14176575944_9847453026_4329122918_-289693028_1001698_227795023_-156884587_NA","5657175386_13247047216_-19617831921"
"1010","079370","4.06455e+11_2.30734e+11_1.75721e+11_2.67885e+11_68646767366_1.38569e+11_1.5654e+11_1.82569e+11","77532406887_58965840036_18566566851_4056014225_324197681_3731816544_5719938156_358","28081320986_5524881505_4562121439"
"1011","079430","7.22513e+11_4.60534e+11_2.61979e+11_3.81749e+11_20454522870_3.40764e+11_2.14278e+11_3.41404e+11","2.99006e+11_2.46209e+11_52797394304_7658078066_1944235716_5713842350_5737936839_284","66155486244_-60497008994_-12289049932"
"1012","079550","2.32401e+12_6.5618e+11_1.66783e+12_1.3956e+12_62304473614_9.28402e+11_1.20072e+12_3.32919e+11","3.7381e+11_3.29763e+11_44047809516_16422591467_4900462517_11522128950_11302821442_524","43277558879_-43608287042_9372944252"
"1013","079650","1.21814e+11_1.13562e+11_8252518785_44516500641_16431754298_77297718590_7787810222_68313833395","11768230377_11174783025_593447352_-1698650228_-200249244_-1498400984_-1498400984_-45","-122804442_476315000_-2.6e+08"
"1014","079810","55339942438_15735087740_39604854698_19853804457_3679658518_35486137981_20559769809_-3708189475","6048491695_6508162091_-459670396_-802720399_75020_-802795419_-793518040_-90","20557241_1258701996_-907152104"
"1015","079940","1.93824e+11_1.26932e+11_66892133798_82584719116_22021397032_1.1124e+11_43317959093_65998726417","36255950054_NA_NA_6071125205_1182530214_4888594991_4835829830_180","24988273906_-33269449842_-1429451532"
"1016","079950","1.68142e+11_50572324976_1.1757e+11_1.31385e+11_5470033474_36757459652_1.01542e+11_19280513919","30051769718_23217702284_6834067434_4358438417_8871962_4349566455_4333800696_197","-27072147536_-1234914000_17254367081"
"1017","079960","3.14776e+11_2.20237e+11_94539661600_2.10541e+11_43637887478_1.04235e+11_79626776797_1.91785e+11","1.71395e+11_1.45826e+11_25569125467_17963711538_4263102174_13700609364_12396031389_1757","36377682127_-8959299720_-1654645249"
"1018","079970","1.0225e+11_61306030230_40944291700_41120851119_7351509206_61129470811_28978608375_-39000502387","16418507510_11190028166_5228479344_-1787229056_53316953_-1840546009_-1717264225_-68","-2287671410_-2966170362_6214916838"
"1019","079980","8.90074e+11_4.00562e+11_4.89512e+11_3.13572e+11_16309888218_5.76503e+11_3.22991e+11_2.01488e+11","2.47689e+11_2.22121e+11_25568089241_2102714118_252910178_1849803940_2165906818_55","-41922323670_-32531469928_65810098788"
"1020","080000","1.47858e+11_1.13578e+11_34279570946_1.01431e+11_48307932482_46427320595_32680049542_-14677670713","NA_NA_NA_NA_NA_2527104430_2535862956_NA","8484459401_-2085889807_-45316750"
"1021","080010","1.55563e+11_1.06176e+11_49386919805_55017010230_4111212454_1.00546e+11_44718427986_59459634270","14023011630_8326315436_5696696194_6707248705_1381161221_5326087484_5367854756_527","8766666251_-14513134145_2463368911"
"1022","080160","3.72323e+11_1.57737e+11_2.14587e+11_1.96721e+11_49115548288_1.75602e+11_1.33422e+11_1.21045e+11","69289373185_NA_NA_665291841_752459788_-87167947_-204723820_-1","11708363784_-27815522732_7208813687"
"1023","080220","2.26149e+11_95252514116_1.30897e+11_1.69462e+11_45572936215_56687481698_92197394996_16317994502","40884582121_33434391368_7450190753_871328016_NA_871328016_911857928_48","18595089602_-3752399261_-1840538479"
"1024","080420","8.03885e+11_3.60045e+11_4.43839e+11_2.01861e+11_21995896296_6.02024e+11_1.9339e+11_1.96453e+11","76568660898_34967395694_41601265204_2344633309_4272159926_-1927526617_-789639322_-24","-45378709_-85332105228_63234335419"
"1025","080440","60686249602_9847345772_50838903830_5696029541_375117738_54990220061_44056311659_-64744691420","3377700154_2865911387_511788767_-1531007815_-1560655_-1532568470_-1521604266_-164","-4116362865_3659241055_145634811"
"1026","080470","1.06881e+11_43392268824_63488301563_59167849759_3251240424_47712720628_52720601834_27806394394","32631652767_29187362043_3444290724_-158923321_166188842_-325112163_5261684_-41","5011201549_-4715906842_-4167898701"
"1027","080520","1.2628e+11_1.18135e+11_8145500327_54713869407_14085807446_71566559667_5312701225_1.0038e+11","10119672066_9253450205_866221861_1376052032_350030308_1026021724_1083765177_92","1679152137_-2602147024_-1165725996"
"1028","080530","78664296340_28478006257_50186290083_19633839911_4847724781_59030456429_26060862075_NA","12266900527_9541930860_2724969667_-281397645_-373872459_92474814_92474814_8","-1160815837_-3972493833_-1681284399"
"1029","080580","54511049302_24869107073_29641942229_22468095691_4972310876_32042953611_22111223809_4063154300","11071778764_8581538302_2490240462_423617584_0_423617584_430599055_68","3724339188_-5551345004_3282624790"
"1030","080720","94868000339_57676651644_37191348695_52276293557_3219776759_42591706782_26549040232_25613222086","13124609470_7210424637_5914184833_277127465_62742753_214384712_212489914_36","-1195593626_-16504123762_8331478216"
"1031","081000","2.34759e+11_1.85089e+11_49670620337_1.66645e+11_97940701386_68114746916_35610968262_96293233927","33831440157_24119051890_9712388267_NA_NA_2742899214_2850604706_NA","19659845647_6832677704_52527966356"
"1032","081580","1.35709e+11_1.10344e+11_25365496158_71117592246_3229072600_64591631724_21073493076_91954861736","31054467476_28782446067_2272021409_-436276962_-84043021_-352233941_NA_-31","-3414958867_-4389817137_-1776641788"
"1033","081660","3.94928e+12_1.87297e+12_2.07631e+12_1.72604e+12_3.10059e+11_2.22324e+12_9.87415e+11_1.04187e+12","8.66986e+11_4.49612e+11_4.17374e+11_1.42667e+11_44216973888_98450018523_1.69247e+11_1318","2.20441e+11_-28592275143_-43077032986"
"1034","082210","2.75685e+11_1.01344e+11_1.74341e+11_1.00589e+11_5848511633_1.75097e+11_1.17596e+11_51312286868","65092051173_50812143283_14279907890_7437992883_1845349841_5592643042_5023838695_NA","13039264002_-21296886059_12627778209"
"1035","082270","1.32315e+11_93636691154_38678661044_67760266549_29330529297_64555085649_37013606910_-1.46507e+11","10308923091_6724377080_3584546011_-14376375840_NA_-14376375840_-13770832299_-403","5269938_11527971458_-18098252934"
"1036","082660","91050153389_12988140091_78062013298_61959947426_2825236016_29090205963_71528659501_-73917189956","12754598578_12570701173_183897405_-3430147346_42316706_-3472464052_-3549252374_-355","7518684_-2214682691_3885783942"
"1037","082740","8.60682e+11_2.07167e+11_6.53516e+11_3.99769e+11_32821023346_4.60913e+11_6.31824e+11_-18093536554","NA_NA_NA_NA_NA_-3502249752_-3474560816_NA","-62648759179_-4314152355_39892947633"
"1038","082800","3.79594e+11_2.10741e+11_1.68853e+11_2.62261e+11_44769909140_1.17333e+11_1.24717e+11_NA","79433394149_74070844064_5362550085_330073675_20948164_309125511_309125511_4","-16462443849_5677165688_43228724754"
"1039","082850","6.79696e+11_1.37175e+11_5.4252e+11_4.502e+11_46019199760_2.29496e+11_5.10276e+11_-45413381513","4.6475e+11_4.41496e+11_23253362334_8724946477_220372420_8504574057_5843225848_158","47368689460_-17072150820_-1280257486"
"1040","082920","1.63384e+11_1.37777e+11_25607288269_70424789965_7576512852_92959020001_21998233238_1.11369e+11","33308427851_23355965663_9952462188_8558549126_1785728597_6772820529_6772820529_316","19513067745_-15650352241_-173743097"
"1041","083310","2.04113e+11_1.2742e+11_76693617576_1.0111e+11_37832522059_1.03004e+11_41208433434_1.04931e+11","35413477833_25306700854_10106776979_359126020_163888939_195237081_254238569_3","-13461135402_-15912621823_26805602100"
"1042","083450","1.32103e+11_97732197414_34371019600_84118505135_19330898377_47984711879_28846248079_82303107544","55332974817_29707258621_25625716196_11602915704_3114857324_8488058380_8472021773_928","7620961106_800482671_-916395582"
"1043","083470","NA_-16946789286_35954524542_5990552078_2018092414_13017183178_33638669263_-66649430375","1361211949_1166548756_194663193_-2812482964_NA_-3209602328_-3413582836_-130","-3089618959_3499766080_160730869"
"1044","083550","1.32042e+11_83472242006_48569423304_74063063415_10466313809_57978601895_38940625711_57526784567","31829268769_26098109727_5731159042_2199349248_571718499_1627630749_1815303849_174","509883799_-7212216798_6083906100"
"1045","083640","1.01449e+11_57752393883_43696352785_40180087150_4624547382_61268659518_43084843000_14045737771","5787583703_4342756114_1444827589_-6740953766_-1312502718_-5428451048_-5683645458_-76","-4513032223_-9837279762_10495095759"
"1046","083650","3.78549e+11_68888849248_3.0966e+11_1.47366e+11_19575308948_2.31182e+11_2.39493e+11_11705870879","55435548902_50271365123_5164183779_-2116955764_-214734890_-1902220874_-1619994393_-215","4368810445_-3033730544_10595583031"
"1047","083660","33257857603_19957100820_13300756783_23807324087_2162950783_9450533516_10768407282_-30684463639","16387704844_9467291891_6920412953_-1617857451_18558619_-1636416070_-1638265102_-83","-2970676000_91913244_-150300000"
"1048","083790","3.0163e+11_1.77911e+11_1.2372e+11_1.75097e+11_64079004261_1.26534e+11_53068671433_-96547585572","1074996367_813065355_261931012_-4282706824_-64871183_-4217835641_-3910227259_-105","-2989756734_27295369895_4917669772"
"1049","083930","1.99718e+11_1.35895e+11_63822771003_1.446e+11_14392850398_55118707610_58377763414_88961347883","23939588419_20182873007_3756715412_624966873_-241806179_866773052_-682930259_60","35607343250_-28744695648_-2987154267"
"1050","084010","6.6272e+11_4.59178e+11_2.03542e+11_3.26374e+11_59799530285_3.36347e+11_1.76881e+11_4.30367e+11","2.37805e+11_2.16964e+11_20840548764_3366379929_1148650791_2217729138_3220398539_99","16328856479_-30825200549_-1333414897"
"1051","084110","7.1661e+11_5.66752e+11_1.49858e+11_2.57777e+11_64484849668_4.58833e+11_1.25105e+11_1.39701e+11","1.16193e+11_95450632246_NA_20647327399_4751652811_15895674588_15907807762_NA","50922852314_-42426940273_-13716887663"
"1052","084180","47884379795_17290406714_30593973081_18698813806_3929298129_29185565989_26522047065_-18166692608","4027430049_3125613136_901816913_-2853490934_0_NA_-2853442039_NA","-4355905577_-11562152921_17947119864"
"1053","084370","2.90351e+11_2.52483e+11_37867523250_1.55317e+11_12860171423_1.35034e+11_27547329881_2.35157e+11","NA_NA_NA_NA_NA_2728513697_4760599803_NA","50756459236_-56163499413_-5587576853"
"1054","084670","1.99752e+11_1.14923e+11_84828605358_34720816548_7808824896_1.65031e+11_56779709440_54820883135","NA_NA_NA_NA_NA_2558149781_2550215495_NA","14173891611_-8302843673_-6015836810"
"1055","084690","2.87044e+12_1.18597e+12_1.68447e+12_1.22562e+12_2.97761e+11_1.64482e+12_9.67735e+11_2.64275e+11","9.39489e+11_6.93141e+11_2.46348e+11_38202831558_10903027971_27299803587_35784325838_378","1.19101e+11_-40845091472_-23751195923"
"1056","084730","2.07273e+11_1.48026e+11_59247517320_1.1426e+11_34656669547_93013609855_44667110548_90992491411","41172451005_28009149577_13163301428_979810891_169576246_810234645_780919628_86","15333972802_-12493951988_1882130949"
"1057","084990","4.3376e+11_2.88753e+11_1.45008e+11_2.29361e+11_68453013668_2.04399e+11_13773229587_-1.26771e+11","1357276534_3597533933_-2240257399_-9967906447_NA_-9967906447_-9482047038_-568","-27651798615_-1.10436e+11_1.69604e+11"
"1058","085310","1.69491e+11_1.11857e+11_57633770520_50245967683_5627080373_1.19245e+11_51993457527_-29729718715","21214595984_20033603008_1180992976_-3262318405_8080_-3262326485_-8075576376_-41","-8971265487_4012168224_-18459750698"
"1059","085370","2.12924e+11_1.21976e+11_90948064279_1.40803e+11_9557853711_72121143878_73913691268_-7226576808","28674973448_13587022097_15087951351_-833628038_337596088_-1171224126_-1540668579_-45","-5225335341_-2428545380_12687345559"
"1060","085660","1.161e+12_6.74695e+11_4.86304e+11_5.35797e+11_91827561367_6.25202e+11_2.39878e+11_1.14833e+11","1.12037e+11_74541326145_37495899679_-4371296553_-304850831_-4066445722_7105532801_-42","23151661272_-1.23002e+11_97794284133"
"1061","085670","1.52508e+11_54660120896_97848004965_61916797682_7538965764_90591328179_59315742333_18064601145","39509342326_35824747075_3684595251_1107603514_-34185152_1141788666_1485282392_54","2219163201_-8834369836_5791126940"
"1062","085810","1.48766e+11_68330868793_80435583370_1.1198e+11_11876787759_36786009300_74799730320_16524528971","NA_NA_13882608752_-2561845414_536127126_-5677476309_-5627658987_-279","-2550088210_7390495668_-1828722701"
"1063","085910","85419118684_43398026060_42021092624_33773609801_7029107712_51645508883_29823945552_30364683882","10508763903_8156618259_2352145644_1511890733_307018567_1204872166_1204872166_106","4886986932_-7973672505_-741414130"
"1064","086040","57022945613_29221590765_27801354848_15437798968_5841019478_41585146645_23155569318_-1926007686","5885123844_5238903570_646220274_-1631313996_-294410882_-1336903114_-1478833843_-89","590075723_-1856383984_819340165"
"1065","086060","70136977346_43294512174_26842465172_46345468485_6686696592_23791508861_12609721988_18927522335","14378006680_12674405633_1703601047_-36129713_25818676_-61948389_NA_17","-3486413691_-920565521_1046619129"
"1066","086250","73956968202_20351552269_53605415933_29112328082_1173724938_44844640120_44037959625_-2399589982","5977379151_6453332954_-475953803_-8575448464_0_-8575448464_-7823304092_NA","-10066700324_-4313869092_15018686814"
